invoice_reuse,bank_count,drawdown_30d,revenue_loan_ratio,industry_risk,punished_before,registered_capital,label,high_invoice_reuse,multi_bank,frequent_drawdown
0,5,4,2.0030032347196727,0,0,562.5106450431784,0,0,0,0
0,2,1,0.6611418248797882,1,0,300.37602526512774,0,0,0,0
1,0,3,4.241539554104099,2,0,46.3610728278857,0,0,0,0
1,2,1,4.323250339299859,0,0,79.40522705398047,0,0,0,0
0,5,3,3.347196394847867,1,0,415.4935157287171,0,0,0,0
0,4,2,2.086375330687331,0,0,56.79581062521483,0,0,0,0
1,4,2,0.8456496243796424,0,0,220.37222606980436,0,0,0,0
1,4,3,3.8887592446170927,0,0,291.4178061939357,0,0,0,0
0,4,3,3.769367871244653,0,0,114.36060570828782,0,0,0,0
3,1,2,4.606711347825055,0,0,172.83370500271153,1,1,0,0
0,3,1,3.78739409452413,2,0,340.96980510909384,0,0,0,0
0,1,1,4.229127240098008,1,0,325.0859576421413,0,0,0,0
2,4,2,3.8567957805679978,1,1,232.33431031762112,1,1,0,0
0,4,2,3.338092347405424,0,0,146.50296273754412,0,0,0,0
1,3,3,2.421348773859542,1,0,267.02860079698274,0,0,0,0
0,3,0,4.55952788889025,0,0,19.657593774621997,0,0,0,0
0,3,4,3.429358573583614,0,0,649.0953535307463,0,0,0,0
3,4,3,2.2925989488465905,0,0,129.98807043496024,1,1,0,0
0,2,0,0.8756118283188075,0,0,71.16724364013844,0,0,0,0
2,3,2,1.8081718515697196,0,0,270.2814757169363,1,1,0,0
0,4,0,2.9467703067357416,1,0,262.80954812739645,0,0,0,0
0,5,2,1.7403591650728754,2,0,55.90050467571815,0,0,0,0
0,2,1,1.4955590656305595,0,0,158.7832046530329,0,0,0,0
1,2,4,2.873270813395312,0,0,154.05891236887783,0,0,0,0
0,1,1,1.2641915565308055,0,0,144.3272190262768,0,0,0,0
2,2,0,4.101845284962966,2,0,752.9657932465649,1,1,0,0
0,4,2,2.679656681041961,2,0,145.4517859495464,0,0,0,0
3,2,2,3.082382482831926,1,0,130.33333296635018,1,1,0,0
0,2,1,1.1632247041880683,2,0,75.1609815182092,0,0,0,0
2,4,2,1.9605935103321528,0,0,65.05027804483396,1,1,0,0
1,3,3,2.345403574675188,2,0,219.65158401097145,0,0,0,0
1,4,2,4.136957737324263,0,0,92.77525082222948,0,0,0,0
2,1,1,3.9657178538876874,0,1,122.98601173817448,1,1,0,0
1,3,0,1.5033986365445662,1,0,180.9405425647216,0,0,0,0
1,6,2,3.272805867231535,0,0,158.17301295081396,0,0,1,0
0,3,2,1.595553609973989,1,0,169.8577049629117,0,0,0,0
0,1,1,4.947112200606104,0,0,169.23983199692097,0,0,0,0
2,3,3,4.784557451588918,1,0,277.1615414198911,1,1,0,0
1,6,1,3.034691242342792,0,1,2081.8886773693685,1,0,1,0
1,4,4,3.6450615735236434,0,0,507.4056041334412,0,0,0,0
0,4,3,4.106436719938903,2,0,103.3074915769446,0,0,0,0
0,1,4,3.7444928902020673,2,0,500.4495552793347,0,0,0,0
0,5,3,3.6492291098708938,2,0,51.73886307253537,0,0,0,0
1,0,0,4.8134930357728765,1,0,84.24611294981435,0,0,0,0
0,5,3,3.1840524783827746,1,0,300.93157738986275,0,0,0,0
0,2,1,3.3633620231857506,1,0,291.74099579183024,0,0,0,0
0,0,0,4.321709376971816,0,0,270.84210657358824,0,0,0,0
0,3,2,3.5145089053628307,0,0,82.24496030070021,0,0,0,0
0,6,3,3.798196799078851,0,0,82.81061250587607,0,0,1,0
0,3,3,1.553759087884891,2,0,169.21184366634884,0,0,0,0
1,2,0,2.170701158517819,0,1,115.31993067646212,0,0,0,0
0,2,0,1.1628560557035186,2,0,360.7465906975544,0,0,0,0
0,2,3,2.7759444905066246,1,0,112.46768993304566,0,0,0,0
0,3,2,2.550773303061108,1,1,109.2006705554535,0,0,0,0
0,7,5,4.987232664257556,0,0,29.1997086480048,0,0,1,1
0,0,3,3.250438937669941,0,0,356.14225157456167,0,0,0,0
0,3,1,4.039001704374905,2,0,204.87035660797497,0,0,0,0
1,3,1,2.003066018409444,0,0,15.089474805109354,0,0,0,0
0,4,1,4.2419539910425845,0,0,231.60160133649492,0,0,0,0
1,3,2,3.267882349194575,0,0,99.36730088136292,0,0,0,0
2,3,0,3.636465492192973,0,1,322.4483855873232,1,1,0,0
1,3,4,1.8249385007725447,0,0,133.60532617495636,0,0,0,0
0,3,0,2.968872762630097,1,0,66.39525573782373,0,0,0,0
0,7,2,3.353166380361239,0,0,836.3500589079903,0,0,1,0
0,2,2,3.1509260411746145,1,0,714.7751268955243,0,0,0,0
0,2,1,4.618371701410549,0,0,123.2630152577122,0,0,0,0
3,3,1,4.5422269902164905,2,0,215.43056183632672,1,1,0,0
0,3,3,4.869428260445917,1,0,93.76333450581066,0,0,0,0
0,4,2,3.5034260270314523,0,0,26.937271152256585,0,0,0,0
1,2,5,4.873613585565581,0,0,554.2953580599303,0,0,0,1
1,3,1,4.246151000143589,0,0,66.83711242841804,0,0,0,0
0,3,4,1.7187446315298167,1,0,530.3518904865904,0,0,0,0
0,3,2,2.423460512980837,1,1,298.04014118465216,0,0,0,0
0,2,2,1.5727659898505442,2,0,197.7808321916249,0,0,0,0
0,3,2,0.5188872237375435,0,0,142.46315283070157,0,0,0,0
0,1,4,1.3462193891610887,0,0,299.2984942130759,0,0,0,0
0,5,0,0.5182726382909405,0,1,58.53301863128581,0,0,0,0
0,4,1,3.739273076077205,0,0,563.6406480278122,0,0,0,0
0,3,1,2.414904339745398,1,0,171.26425383867067,0,0,0,0
0,4,3,1.906586271850362,0,0,661.8404531978945,0,0,0,0
0,3,1,3.927744009928346,1,0,131.32689859116005,0,0,0,0
0,3,1,4.246190485788403,1,0,171.14375890583486,0,0,0,0
1,4,3,4.88884792392446,2,0,193.2321891671795,0,0,0,0
2,3,2,3.389061131038585,0,0,264.01434796264226,1,1,0,0
0,4,6,2.576880313430233,2,0,907.66306286396,0,0,0,1
0,2,4,1.8736893572334616,2,0,95.76823762655415,0,0,0,0
0,5,1,1.5004319414640184,2,0,130.59462914092722,0,0,0,0
1,4,1,1.4581667771717055,1,0,145.58569915961263,0,0,0,0
1,2,1,2.3413521862390945,2,0,14.651674988806176,0,0,0,0
0,3,2,4.963038598795684,1,0,85.20781287240044,0,0,0,0
2,4,2,0.5038416384683146,0,0,90.93569213521582,1,1,0,0
0,4,7,1.3874265375395036,1,1,2075.8016097364066,0,0,0,1
0,4,3,1.3477684208160825,1,0,192.1873515104953,0,0,0,0
1,5,1,3.7270376848953153,2,0,243.1022943034947,0,0,0,0
2,2,1,2.0861812741912784,1,0,34.16953553764603,1,1,0,0
1,3,1,2.5576736206631927,0,0,139.3894927995339,0,0,0,0
2,3,1,1.1688085871145724,1,0,378.4555559980225,1,1,0,0
0,3,2,2.3224866749462647,2,0,1838.392000586334,0,0,0,0
2,2,2,0.9643991535762622,0,0,74.86616258809481,1,1,0,0
0,3,1,2.898694795498624,0,0,24.153292596637407,0,0,0,0
2,2,3,0.9407226442228518,1,0,68.34937475370074,1,1,0,0
0,6,1,4.057287715279204,0,0,68.62616379468135,0,0,1,0
2,4,0,3.0497077289322028,0,0,69.2707520171318,1,1,0,0
0,2,2,3.757855431980826,0,0,367.78813893564495,0,0,0,0
1,1,5,2.3833237399370777,2,0,209.09402764341107,1,0,0,1
0,4,2,2.216710819590023,0,0,48.0182545793372,0,0,0,0
1,4,2,0.9419400007198862,0,0,611.6763618212857,0,0,0,0
0,2,1,2.8573502316927017,1,0,985.3886633275832,0,0,0,0
0,6,3,2.815259741856914,2,0,26.97717740513997,0,0,1,0
0,3,1,2.606459200023224,2,0,481.8572866850917,0,0,0,0
0,0,1,3.8323326410710217,0,0,125.1961772144302,0,0,0,0
2,3,2,4.246269800145595,2,0,57.85770707292731,1,1,0,0
0,1,3,3.8785535372682864,0,0,34.63293140784592,0,0,0,0
3,2,1,1.1473958426307973,1,0,94.36922827641595,1,1,0,0
0,3,4,3.2992677917694864,1,0,88.07110874535114,0,0,0,0
0,2,3,0.8614539756029003,0,0,171.99985392009762,0,0,0,0
1,3,3,3.625800293482144,1,0,1269.073874395471,0,0,0,0
1,3,2,2.21827593452507,0,0,89.30689294585316,0,0,0,0
0,2,4,1.0962453031982895,2,0,36.35878150268115,0,0,0,0
0,5,3,4.379228856392575,0,1,106.67869060875452,0,0,0,0
1,1,2,3.263037525675218,1,1,420.73660407575056,1,0,0,0
0,3,3,2.0962623557638738,0,0,115.85258244404196,0,0,0,0
3,3,2,0.6382723084272479,0,0,284.7117448072252,1,1,0,0
3,3,1,2.917896165516247,2,0,175.91414112166447,1,1,0,0
1,4,2,4.654516453188046,1,0,157.77419782445386,0,0,0,0
0,4,4,3.1837092471606456,2,0,725.7646246781325,0,0,0,0
1,1,3,4.872427720787719,0,0,56.36616069418601,0,0,0,0
0,4,5,1.114030032217063,0,1,52.42273758476319,0,0,0,1
0,2,2,3.0573729706767656,1,0,59.812013343031694,0,0,0,0
0,1,0,4.091562716028933,0,0,209.6254270750973,0,0,0,0
0,3,1,2.8649332900657227,0,0,156.55881477759195,0,0,0,0
2,4,1,0.9097986019436266,1,0,301.91032296036747,1,1,0,0
1,0,0,3.12298700696248,0,0,137.54523035013602,0,0,0,0
1,4,0,3.252820576291122,0,0,122.04590416022268,0,0,0,0
0,3,4,3.779191618139087,0,0,206.26392763109456,0,0,0,0
0,4,2,3.9254518182446327,1,0,809.5335521444117,0,0,0,0
0,0,4,3.968477096947733,1,0,46.4189764945174,0,0,0,0
3,2,1,3.485499771375347,0,0,59.13622530164448,1,1,0,0
0,6,1,1.4711503388839615,1,0,154.63961603096098,0,0,1,0
2,4,1,2.3190609012776573,0,0,1132.8293831716232,1,1,0,0
0,4,6,3.992584876764794,2,0,50.82309342824501,0,0,0,1
0,2,2,4.790421425303659,2,0,146.93711227974407,0,0,0,0
1,1,2,0.855261341764799,1,0,61.71938011946709,1,0,0,0
0,2,3,2.9099150500873767,0,0,221.0035551445549,0,0,0,0
2,3,6,1.906350220959379,1,0,18.8353933996515,1,1,0,1
2,2,4,1.514272524425734,1,0,52.658532088417424,1,1,0,0
0,4,2,2.7761480758387176,2,0,532.9055487719046,0,0,0,0
0,3,1,3.2274020325044157,2,1,149.80303598436413,0,0,0,0
0,3,2,0.5439750413876656,2,1,70.43256343051476,1,0,0,0
2,1,2,4.01092957490536,0,0,141.76757994329662,1,1,0,0
0,3,1,4.189469590667514,2,0,139.31042843687126,0,0,0,0
1,4,0,4.844798710555699,1,0,260.0328749560352,0,0,0,0
1,3,0,1.3128967995111274,2,0,18.61960829712561,0,0,0,0
1,2,1,3.175486530624266,0,0,52.63244127189366,0,0,0,0
0,2,2,2.419814180643775,0,0,57.11836929972,0,0,0,0
1,4,4,2.006725331999078,0,0,278.50088778034666,0,0,0,0
2,1,0,3.0453505314687708,0,0,147.47956684735226,1,1,0,0
0,4,4,4.020723919505976,0,0,626.7826890243792,0,0,0,0
0,1,5,0.6037375255034455,2,0,340.06659992439666,1,0,0,1
3,2,2,4.86230050654784,0,0,105.01416835786964,1,1,0,0
0,1,1,4.144467135675699,0,0,141.23906939308583,0,0,0,0
2,1,2,3.880191666405103,0,1,541.2518197488741,1,1,0,0
0,2,1,3.921743219812266,0,0,622.1709227745343,0,0,0,0
0,4,1,2.2507731932839365,2,0,134.8712344322999,0,0,0,0
2,3,2,3.882292478801662,0,1,55.4212372599569,1,1,0,0
0,4,0,2.240465938713309,0,0,18.158458041221948,0,0,0,0
0,2,0,4.544180733086569,2,0,18.154113238517613,0,0,0,0
0,3,3,1.2975007248791135,2,0,237.9552415506314,0,0,0,0
0,5,2,1.8155634089681816,0,0,233.2218393789541,0,0,0,0
0,5,2,2.9810189421458424,1,0,75.53555805694141,0,0,0,0
0,3,0,1.9364496614927265,1,1,545.382260523294,0,0,0,0
3,4,1,2.4090676038287304,1,0,120.66973372859024,1,1,0,0
0,4,0,2.715902102293676,0,0,82.40141859815483,0,0,0,0
1,3,1,4.353590069660789,2,0,478.7420085931018,0,0,0,0
0,2,0,2.8543651412391178,0,0,419.28905806347854,0,0,0,0
1,3,2,2.131069318765522,0,0,140.94984435521891,0,0,0,0
0,3,3,1.614812738158021,0,0,249.01943925749285,0,0,0,0
3,5,2,2.339041904564888,0,0,282.5099382694643,1,1,0,0
0,3,5,2.8208124698646646,2,0,1306.708787436493,0,0,0,1
0,2,4,3.857516857414564,1,0,130.1880021258642,0,0,0,0
0,4,2,1.044719492775524,0,0,45.61006060336775,0,0,0,0
0,4,1,1.497241347076179,0,0,277.404960038602,0,0,0,0
0,1,2,2.2084430714090293,0,0,157.9399779451173,0,0,0,0
0,5,1,2.121792823037816,2,0,166.05488395748733,0,0,0,0
2,2,2,2.262866394223453,1,0,143.850856079585,1,1,0,0
0,1,3,4.070845690881461,1,0,30.2251812531365,0,0,0,0
0,2,2,1.958694813329779,1,0,192.74711910126456,0,0,0,0
1,5,0,2.758541811811991,1,1,103.63175645452876,1,0,0,0
1,4,3,3.3075816478605344,1,0,108.95467583917356,0,0,0,0
0,5,7,1.544803475826223,0,0,99.665828771197,0,0,0,1
0,4,2,3.734129242163925,2,0,142.7077463685819,0,0,0,0
0,1,2,2.962000938822265,1,0,192.56811305003885,0,0,0,0
1,2,2,2.5105152336412013,1,1,144.12694638370846,1,0,0,0
1,1,2,4.144028120322412,2,0,470.979759444089,0,0,0,0
0,4,2,1.595728666333319,2,0,316.1345137984837,0,0,0,0
2,2,1,4.474291867764454,2,0,137.9511951588036,1,1,0,0
2,2,1,3.024719309150167,2,0,52.70045599088775,1,1,0,0
0,3,3,3.241286957208462,0,0,265.2116400441885,0,0,0,0
2,4,3,4.437765338760243,0,0,108.32050032233418,1,1,0,0
0,2,2,4.179122095322012,1,0,125.11770217582615,0,0,0,0
0,3,2,3.207029309698552,0,0,39.6985609558941,0,0,0,0
0,4,2,3.889344667316784,2,0,224.43156243237823,0,0,0,0
0,2,0,2.449937706048036,1,0,1985.0229315036563,0,0,0,0
0,3,3,2.963199890748858,1,0,89.45300183665314,0,0,0,0
2,2,2,0.7793156151883001,2,0,276.60827570320185,1,1,0,0
0,5,2,0.9043606310002108,0,0,515.8722107310505,0,0,0,0
0,7,1,4.232414318838494,1,0,87.97237982058127,0,0,1,0
0,4,3,0.7685224505712349,1,0,13.128833556460576,0,0,0,0
2,2,5,1.2622960653467328,0,0,297.52893871998737,1,1,0,1
0,0,0,4.081246965276987,0,0,160.6633972971952,0,0,0,0
0,3,0,0.5051567778271533,2,1,202.620380647392,1,0,0,0
0,3,1,1.7708194798063894,1,0,156.78816057282944,0,0,0,0
0,2,2,3.128173960219798,2,0,473.33499035019446,0,0,0,0
3,1,2,3.1795246916118347,1,0,134.62279739705528,1,1,0,0
3,7,1,3.9971880870326313,0,1,1300.9947001868434,1,1,1,0
0,4,5,2.776668145214767,0,0,298.2849561540439,0,0,0,1
3,7,0,2.7923084128893665,0,0,408.08900273256575,1,1,1,0
1,4,1,3.763897589933152,2,0,149.39137424987786,0,0,0,0
2,2,2,2.743810084698276,0,0,202.52138897067863,1,1,0,0
0,2,2,3.238209889536276,2,0,27.395110417484645,0,0,0,0
0,4,3,4.53998330714773,2,0,83.34717642122295,0,0,0,0
0,2,0,2.3065295342556738,2,0,436.0051097565111,0,0,0,0
1,5,2,2.2330628191365,0,0,138.81272130901522,0,0,0,0
0,4,0,0.5159704633914709,2,0,48.18856222251323,0,0,0,0
0,0,1,3.260418176845544,0,0,74.87285626511867,0,0,0,0
0,0,4,0.6339735833320939,0,1,74.27077456089852,0,0,0,0
1,4,6,2.7686682037774237,0,0,142.7474586848819,0,0,0,1
0,2,0,4.11905205064502,2,0,64.44389712211832,0,0,0,0
1,2,3,2.974644817338484,0,1,615.8858321938294,0,0,0,0
3,5,0,1.713362743475042,1,1,182.7657190106046,1,1,0,0
0,3,0,4.037757896522171,0,0,36.76275769672751,0,0,0,0
1,4,1,1.7137265183714248,0,1,689.6199866521752,0,0,0,0
0,0,4,3.798643014256544,0,0,141.77153933428258,0,0,0,0
2,2,3,3.2461630483560406,2,0,246.1627903758372,1,1,0,0
0,3,0,1.2649833353660054,1,0,201.69190481514627,0,0,0,0
1,3,0,4.573102436798836,2,0,225.29756312588907,0,0,0,0
2,2,0,1.4028965733073806,1,0,105.26605167391256,1,1,0,0
2,3,2,4.953141833633014,2,0,206.59552438443453,1,1,0,0
1,2,4,0.5328971989472335,1,0,127.83794219529858,1,0,0,0
0,2,2,1.6856751971430637,1,0,213.1731564767904,0,0,0,0
1,4,3,1.3993713377338948,1,0,123.25715560478696,0,0,0,0
2,4,0,0.5629703457670818,0,0,111.04753049645916,1,1,0,0
0,1,3,3.79565555066292,2,0,34.39692569003489,0,0,0,0
0,4,5,3.620416109448183,1,0,147.64275906843747,0,0,0,1
2,1,2,4.065579339597187,2,0,185.7893800083923,1,1,0,0
1,5,4,1.6551434590905436,1,0,942.8187472178226,0,0,0,0
1,1,2,2.4995082518733645,0,0,239.69469434667715,0,0,0,0
0,4,3,3.4660108472969635,1,0,71.90298339874943,0,0,0,0
1,3,1,2.478958267496646,0,0,53.802631290132624,0,0,0,0
0,2,1,3.6379659664306208,1,1,193.91848299385444,0,0,0,0
1,2,1,3.35288033798199,1,0,70.46050504009852,0,0,0,0
0,1,5,1.015915113599794,2,0,84.05935612661686,0,0,0,1
1,2,2,4.014694044846356,0,0,70.2369049231997,0,0,0,0
3,1,3,3.743043615916332,0,0,106.8486363821974,1,1,0,0
0,3,0,3.451254744278324,0,1,309.86054219613,0,0,0,0
3,1,1,1.1979212282195104,0,0,20.2906909478666,1,1,0,0
0,1,3,1.7059840195791365,2,0,541.6661890387325,0,0,0,0
2,2,2,2.269296642144202,2,0,121.00886683139622,1,1,0,0
1,5,1,1.759683297453995,1,0,78.72160585478541,0,0,0,0
0,6,1,1.5251463080425915,2,0,360.5967347476791,0,0,1,0
1,2,1,4.124109515727991,0,0,120.75333250696832,0,0,0,0
2,3,1,3.3720451086209104,0,0,52.09889920553992,1,1,0,0
0,5,1,3.0446245919761266,0,0,32.40025935497142,0,0,0,0
0,5,2,1.5167871988396424,2,0,297.5090772820231,0,0,0,0
1,0,2,4.631344530208886,1,0,317.26502355932774,0,0,0,0
2,3,0,1.3603236759379231,1,0,98.1946281949584,1,1,0,0
1,3,1,4.077279197711047,0,0,556.3095374551374,0,0,0,0
1,1,1,4.850027000173819,0,0,153.8273615068808,0,0,0,0
0,1,4,3.7719172815090634,2,0,560.0381384423184,0,0,0,0
2,0,1,4.967864488330834,0,0,56.97612772600104,1,1,0,0
0,3,1,3.42973002640076,1,0,50.41072016354102,0,0,0,0
0,2,0,1.4785715462175275,0,0,88.79680737068689,0,0,0,0
0,1,0,1.417187721724301,0,0,99.52766352902322,0,0,0,0
0,6,1,1.960539279149644,1,0,469.2270940477836,0,0,1,0
0,0,4,0.5320850909945273,0,0,199.00761494458845,0,0,0,0
0,1,1,3.567643115372756,1,0,69.46043556818498,0,0,0,0
1,3,1,1.709005030825224,1,0,150.07856319583564,0,0,0,0
0,2,1,4.168324545317388,1,0,96.73238187566304,0,0,0,0
0,2,1,2.116276927516851,1,0,66.43618651489612,0,0,0,0
0,6,1,2.659804220584907,1,0,137.0379966387336,0,0,1,0
0,3,0,4.8456001245216616,0,0,122.62659065551397,0,0,0,0
0,1,1,1.589774553712747,1,1,69.01482813493504,0,0,0,0
0,3,1,3.745643438433828,1,0,68.28130283656249,0,0,0,0
1,4,3,3.898030051874377,0,0,335.1561613824527,0,0,0,0
1,0,5,1.4944917088563583,2,0,226.65201221631744,1,0,0,1
1,2,7,2.75448576475488,1,0,381.3313680742701,1,0,0,1
0,1,5,2.0759086639083577,2,0,111.74821242605266,0,0,0,1
0,3,0,3.973578095300401,2,0,50.012065177879805,0,0,0,0
2,5,3,3.3011749356306685,0,0,83.60454318697172,1,1,0,0
0,4,4,2.641923746872462,1,0,414.5999195544755,0,0,0,0
0,2,1,4.007134692714732,0,0,29.95198505919308,0,0,0,0
0,3,1,1.558200065037877,0,0,629.3646915831114,0,0,0,0
0,3,4,3.891298462629616,2,0,48.90307883475116,0,0,0,0
0,5,1,4.394184404417709,1,0,323.6544764183669,0,0,0,0
0,1,0,4.453797185634076,0,0,53.49249965936845,0,0,0,0
0,4,1,4.0265311685882175,1,0,81.84538757764018,0,0,0,0
0,0,2,2.336063751492209,2,0,18.963630631448545,0,0,0,0
1,2,0,4.918136102230221,1,0,947.47311418609,0,0,0,0
1,2,3,2.2081713972009798,1,0,263.7049198148882,0,0,0,0
2,1,2,3.373814295960916,1,0,279.6946620196781,1,1,0,0
1,4,5,1.224833801312609,0,0,90.66144438988933,0,0,0,1
3,5,3,4.912020043863767,0,0,58.512806789093226,1,1,0,0
0,2,3,3.667936648390985,1,0,322.63788886777866,0,0,0,0
0,4,1,3.8901989536086576,0,0,44.56172952445363,0,0,0,0
0,4,2,0.7959951653501507,1,0,125.57122654360398,0,0,0,0
1,2,4,3.935380163993023,1,0,42.49004798885183,0,0,0,0
2,2,2,3.986255431492706,1,0,167.99739050685483,1,1,0,0
0,3,1,3.5229772686300342,0,1,21.825679505829303,0,0,0,0
2,3,2,1.8135932620565465,0,0,33.76488059407597,1,1,0,0
0,3,5,2.703605189723967,0,0,62.814161250173605,0,0,0,1
2,4,3,0.996954670889224,1,1,274.4456031018019,1,1,0,0
0,5,1,2.6221417990661866,0,0,87.24168788390884,0,0,0,0
0,4,4,1.5972073367018218,1,1,396.8658535129098,0,0,0,0
0,4,0,2.0709364392233693,0,0,665.6062487836132,0,0,0,0
0,2,2,1.2317018378166438,1,0,109.00097970540212,0,0,0,0
0,2,2,1.5352446548610366,0,0,33.836922222472154,0,0,0,0
0,5,2,0.844558888190523,1,0,389.8179971706231,0,0,0,0
2,2,5,4.639556148966146,0,0,31.76718466301959,1,1,0,1
0,1,1,2.8868480958893152,0,0,60.143675708798206,0,0,0,0
0,2,1,2.2853388706823283,2,1,27.083799076742885,0,0,0,0
1,4,1,2.9076314574595274,0,0,388.8387469268084,0,0,0,0
1,2,1,3.327319528166987,1,0,262.982024663372,0,0,0,0
0,4,2,4.648454570162071,2,0,748.660586265754,0,0,0,0
0,1,3,1.30411828528841,1,0,95.46353961857896,0,0,0,0
0,3,3,1.829986243858479,2,0,65.10652936100962,0,0,0,0
0,5,2,4.891052013548516,0,0,87.81122726670091,0,0,0,0
1,4,1,2.17036843991836,0,0,39.14329819678014,0,0,0,0
0,1,1,0.6015274284079744,0,0,619.3383808730167,0,0,0,0
0,2,4,1.1643957168672148,0,0,4344.36077120696,0,0,0,0
1,2,2,0.6185241578684841,0,0,71.96559820495133,0,0,0,0
0,7,1,4.954654140893278,0,0,268.4589674642188,0,0,1,0
0,2,1,1.7549188204605035,1,0,127.04112774274216,0,0,0,0
0,3,5,4.655942406213017,2,1,230.8436007455932,1,0,0,1
3,3,1,4.981488240918721,0,0,428.2463807032057,1,1,0,0
0,6,2,3.199285495144014,0,0,47.31884503015896,0,0,1,0
2,2,4,0.649383417795028,0,0,91.96512677261184,1,1,0,0
0,2,2,0.8671623367411714,0,0,494.30639609741087,0,0,0,0
0,2,2,2.66715074798545,1,0,246.8633376253122,0,0,0,0
1,1,1,2.327774058101687,0,0,205.8854081152036,0,0,0,0
3,3,1,3.2277978760179544,0,0,247.0730003026189,1,1,0,0
1,5,1,2.4748151437011376,1,0,272.5689226330881,0,0,0,0
2,4,2,4.70334582172168,2,0,472.3703977046654,1,1,0,0
2,4,2,2.9063287193608,1,0,315.3785421125736,1,1,0,0
0,3,0,3.62176727658099,1,0,141.07241265852818,0,0,0,0
0,2,3,4.534183726891235,0,0,211.2487572891494,0,0,0,0
1,4,3,1.1609234412494331,0,0,138.73574431290157,0,0,0,0
0,3,1,1.5338059435333786,0,0,70.3762815405433,0,0,0,0
2,3,3,0.9829339721330678,0,0,140.94539529766416,1,1,0,0
2,1,4,1.128372796534605,2,1,132.44791153990263,1,1,0,0
0,4,4,2.806627851204049,1,0,27.164420364833223,0,0,0,0
0,3,2,1.945306665353588,0,0,322.12348293962407,0,0,0,0
1,1,1,2.404277777870397,0,0,381.6345386733495,0,0,0,0
0,1,0,4.921204243073278,0,0,255.6498938892269,0,0,0,0
2,1,3,1.2051695650817664,1,0,359.4969955135051,1,1,0,0
0,2,2,2.93365431859134,0,0,124.47325386701488,0,0,0,0
1,3,0,0.9449201977414292,0,0,88.75909382139498,0,0,0,0
0,3,5,1.9332334096874535,1,0,383.33350112125817,0,0,0,1
1,3,4,2.873866656535694,0,0,51.48119313216287,0,0,0,0
0,1,1,4.75984285684402,0,0,49.72757331252972,0,0,0,0
0,3,4,2.260526995775673,0,0,232.32534243877708,0,0,0,0
0,2,3,0.7920801329660142,0,0,226.0515787276589,0,0,0,0
1,1,4,2.2467265158214262,0,0,376.1817707058374,0,0,0,0
2,1,3,1.1558352914328998,0,0,26.83099233755337,1,1,0,0
0,1,1,1.534953259811504,1,0,134.59331619859805,0,0,0,0
0,4,3,3.281407804242457,1,0,47.924807830857645,0,0,0,0
0,3,2,0.8034073979165676,1,0,349.0775881822181,0,0,0,0
1,2,2,2.591256903125168,2,0,563.264345774453,0,0,0,0
1,2,2,3.24257713704844,0,1,245.79446457833467,0,0,0,0
0,3,1,2.398362765653736,2,0,84.95758608730243,0,0,0,0
0,2,5,0.5860685778067867,0,0,70.20467100329874,0,0,0,1
0,4,4,4.934837106062894,0,0,98.31448808139812,0,0,0,0
0,2,1,2.152020953032409,0,0,63.999521567742654,0,0,0,0
0,3,3,4.0035973411997015,0,0,126.56535954583792,0,0,0,0
3,5,3,1.96540921484354,2,0,70.04476816746505,1,1,0,0
0,5,4,2.637575406470385,0,0,37.27604481634872,0,0,0,0
1,2,1,2.248086391749484,0,1,217.1626100417265,0,0,0,0
0,1,1,2.041426532793235,0,0,234.58641354177425,0,0,0,0
0,1,2,0.5983311974350043,0,0,811.9347602398595,0,0,0,0
1,4,1,2.120094220345265,0,0,96.23626393941396,0,0,0,0
1,1,1,4.502704956797885,0,0,22.41645625444713,0,0,0,0
3,4,0,3.6067700236715767,0,0,335.39247815947107,1,1,0,0
0,1,2,1.1544028659294794,2,0,375.3114651046906,0,0,0,0
0,5,2,3.1601975208023263,0,0,464.9833684076088,0,0,0,0
1,1,1,4.5150388697699215,0,0,646.3391310607402,0,0,0,0
0,1,1,3.650153184341849,1,0,655.5868108690042,0,0,0,0
0,2,3,1.1690797656051353,2,0,55.88095096152718,0,0,0,0
0,4,2,4.405246235305235,0,0,697.9012065359767,0,0,0,0
0,0,1,1.8569480597998944,0,1,106.90757703586488,0,0,0,0
2,4,1,2.5433426494055382,2,0,329.7836481820217,1,1,0,0
0,0,1,2.867642418601158,0,0,192.38387424639103,0,0,0,0
0,1,2,4.327279719701878,1,0,56.106456534800095,0,0,0,0
0,3,4,4.692233728164474,0,0,473.5977569820523,0,0,0,0
0,1,1,4.683437950057503,2,0,94.05676512215896,0,0,0,0
0,4,0,0.5357938157534329,2,0,952.1993637518218,0,0,0,0
0,3,1,4.6484981851345575,2,0,69.18311301993201,0,0,0,0
0,2,2,0.7447413470070755,0,1,54.355666013697615,0,0,0,0
2,4,0,1.6959814556784591,0,0,76.48765768543659,1,1,0,0
0,7,3,2.817445346275248,0,0,661.9574470092645,0,0,1,0
0,4,1,2.659665600519773,2,0,30.96322046728164,0,0,0,0
2,4,1,3.221194072493264,2,1,369.838516854365,1,1,0,0
1,3,7,2.657508029316526,0,0,927.3773136692778,0,0,0,1
0,3,1,4.704690558381894,1,1,125.28839959133916,0,0,0,0
0,2,1,1.5824698169656417,0,0,100.17449508772847,0,0,0,0
0,2,0,1.7331111231731864,0,0,160.7573287346918,0,0,0,0
